-- chat_messages --
id | sender_id | receiver_id | message_type | content | created_at | is_read | is_direct_message
------------------------------------------------------------------------------------------------
1 | 5 | None | CHAT | аыуауыа | 2025-06-16 15:28:33.622739 | 0 | 0
2 | 5 | None | CHAT | Привет | 2025-06-16 15:28:44.798546 | 0 | 0
3 | 5 | None | CHAT | я вася | 2025-06-16 15:28:48.738624 | 0 | 0
4 | 5 | None | CHAT | привет | 2025-06-16 15:28:57.749774 | 0 | 0
5 | 5 | None | CHAT | ауууау | 2025-06-16 15:29:42.709244 | 0 | 0
6 | 5 | None | CHAT | to lemure5: ауауы | 2025-06-16 15:37:41.257524 | 0 | 0
7 | 5 | None | CHAT | аыау | 2025-06-16 15:51:18.477193 | 0 | 0
8 | 5 | None | CHAT | to lemure5: fdefe | 2025-06-16 15:53:52.878168 | 0 | 0
9 | 5 | None | CHAT | синий | 2025-06-16 15:54:01.784061 | 0 | 0
10 | 5 | None | CHAT | ауыа | 2025-06-16 16:08:45.710392 | 0 | 0
11 | 5 | None | CHAT | аувау | 2025-06-16 16:09:17.646051 | 0 | 0
12 | 5 | None | CHAT | to lemure5: ауа | 2025-06-16 16:10:52.069900 | 0 | 0
13 | 5 | None | CHAT | to lemure5: Привет | 2025-06-16 16:21:00.330684 | 0 | 0
14 | 5 | None | CHAT | to lemure5: ghbdt | 2025-06-16 16:21:24.108504 | 0 | 0
15 | 5 | None | CHAT | to lemure5: аааааа | 2025-06-16 16:22:02.766961 | 0 | 0
16 | 5 | None | CHAT | Здрастьте  | 2025-06-16 16:24:23.656021 | 0 | 0
17 | 5 | None | CHAT | to lemure5: проверка самому себе  | 2025-06-16 16:24:29.226786 | 0 | 0
18 | 6 | None | CHAT | to lemure5: fgedshfesiohf | 2025-06-16 16:25:54.695288 | 0 | 0
19 | 6 | None | CHAT | to lemure5: 545 | 2025-06-16 17:38:45.431538 | 0 | 0
20 | 6 | None | CHAT | to lemure6: 4443 | 2025-06-16 17:39:21.739163 | 0 | 0
21 | 5 | None | CHAT | to lemure5: 444 | 2025-06-16 17:39:35.602786 | 0 | 0
22 | 5 | None | CHAT | to lemure6: 2222 | 2025-06-16 17:39:38.649973 | 0 | 0
23 | 6 | None | CHAT | to lemure6: fefes | 2025-06-16 17:40:33.694412 | 0 | 0
24 | 6 | None | CHAT | to lemure5: fefef | 2025-06-16 17:40:37.269873 | 0 | 0
25 | 6 | None | CHAT | to lemure5: хай махафакер | 2025-06-17 06:43:08.189611 | 0 | 0
26 | 6 | None | CHAT | to lemure5: чееел | 2025-06-17 06:54:57.830737 | 0 | 0
27 | 5 | None | CHAT | to lemure5: авыаыу  | 2025-06-17 06:55:16.404994 | 0 | 0
28 | 5 | None | CHAT | to lemure8: ку  | 2025-06-17 06:55:25.590378 | 0 | 0
29 | 5 | None | CHAT | to lemure5 ку  | 2025-06-17 06:55:36.411180 | 0 | 0
30 | 5 | None | CHAT | пвкпк | 2025-06-17 06:55:51.941794 | 0 | 0
31 | 5 | None | CHAT | мазафакеры | 2025-06-17 06:55:56.545008 | 0 | 0
32 | 7 | None | CHAT | пквуп | 2025-06-18 07:54:18.996237 | 0 | 0
33 | 7 | None | CHAT | куку | 2025-06-18 07:54:21.070085 | 0 | 0
34 | 7 | None | CHAT | аыуаыу | 2025-06-18 07:54:36.592902 | 0 | 0
35 | 7 | None | CHAT | ауыа | 2025-06-18 07:54:37.740062 | 0 | 0
36 | 7 | None | CHAT | ауыа | 2025-06-19 13:04:45.999665 | 0 | 0
37 | 7 | None | CHAT | аыуа | 2025-06-19 13:10:28.808937 | 0 | 0
38 | 7 | None | CHAT | пыуп | 2025-06-19 14:56:17.613684 | 0 | 0
39 | 7 | None | CHAT | аыуауы | 2025-06-19 15:11:43.051559 | 0 | 0
40 | 7 | None | CHAT | астп | 2025-06-19 18:43:24.858288 | 0 | 0
41 | 7 | None | CHAT | ауа | 2025-06-21 10:29:44.965533 | 0 | 0
42 | 7 | None | CHAT | ку | 2025-06-21 10:29:46.909356 | 0 | 0
43 | 32 | None | CHAT | ауыа | 2025-06-21 12:17:38.784327 | 0 | 0
44 | 32 | None | CHAT | to lemure9: 11 | 2025-06-21 12:23:33.351974 | 0 | 0
45 | 37 | None | CHAT | ку  | 2025-06-27 11:21:24.835529 | 0 | 0
46 | 37 | None | CHAT | педики | 2025-06-27 11:21:31.388669 | 0 | 0
47 | 37 | None | CHAT | fvd | 2025-06-27 22:41:39.919574 | 0 | 0
48 | 37 | None | CHAT | аыуа | 2025-06-28 13:07:21.166234 | 0 | 0

-- currencies --
id | code | name_ru | base_copper
---------------------------------
1 | COPPER | Медь | 1
2 | SILVER | Серебро | 10
3 | GOLD | Золото | 1000
4 | TESSER | Тессера | 0

-- equipment_slots --
id | code | name_ru | max_per_char
----------------------------------
1 | weapon_main | Правая рука | 1
2 | weapon_off | Левая рука | 1
3 | helmet | Шлем | 1
4 | ring1 | Кольцо 1 | 1
5 | ring2 | Кольцо 2 | 1
6 | armor | Броня | 1
7 | shirt | Рубаха | 1
8 | belt | Пояс | 1
9 | bracelet | Браслет | 1
10 | cloak | Плащ | 1
11 | boots | Сапоги | 1
12 | gloves | Перчатки | 1

-- item_categories --
id | code | name_ru
297 | 30 | 5 | 0 | 0
298 | 30 | 10 | 0 | 0
299 | 30 | 3 | 0 | 0
300 | 30 | 7 | 0 | 0
301 | 31 | 8 | 0 | 0
302 | 31 | 4 | 0 | 0
303 | 31 | 1 | 0 | 0
304 | 31 | 2 | 0 | 0
305 | 31 | 9 | 0 | 0
306 | 31 | 6 | 0 | 0
307 | 31 | 5 | 0 | 0
308 | 31 | 10 | 0 | 0
309 | 31 | 3 | 0 | 0
310 | 31 | 7 | 0 | 0
311 | 32 | 8 | 0 | 0
312 | 32 | 4 | 0 | 0
313 | 32 | 1 | 0 | 0
314 | 32 | 2 | 0 | 0
315 | 32 | 9 | 0 | 0
316 | 32 | 6 | 0 | 0
317 | 32 | 5 | 0 | 0
318 | 32 | 10 | 0 | 0
319 | 32 | 3 | 0 | 0
320 | 32 | 7 | 0 | 0
321 | 33 | 8 | 0 | 0
322 | 33 | 4 | 0 | 0
323 | 33 | 1 | 0 | 0
324 | 33 | 2 | 0 | 0
325 | 33 | 9 | 0 | 0
326 | 33 | 6 | 0 | 0
327 | 33 | 5 | 0 | 0
328 | 33 | 10 | 0 | 0
329 | 33 | 3 | 0 | 0
330 | 33 | 7 | 0 | 0
331 | 34 | 8 | 0 | 0
332 | 34 | 4 | 0 | 0
333 | 34 | 1 | 0 | 0
334 | 34 | 2 | 0 | 0
335 | 34 | 9 | 0 | 0
336 | 34 | 6 | 0 | 0
337 | 34 | 5 | 0 | 0
338 | 34 | 10 | 0 | 0
339 | 34 | 3 | 0 | 0
340 | 34 | 7 | 0 | 0

-- user_professional_skill_old --
id | user_id | skill_id | current_xp | level
--------------------------------------------

-- user_vital --
user_id | current_hp | current_mp | max_hp | max_mp | regen_ts
--------------------------------------------------------------
1 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
2 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
3 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
4 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
5 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
6 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
7 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
8 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
9 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
10 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
11 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
12 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
13 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
14 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
15 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
16 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
17 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
18 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
19 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
20 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
21 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
22 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
23 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
24 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
25 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
26 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
27 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
28 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
29 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
30 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
31 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
32 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
33 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
34 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
35 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
36 | 130 | 60 | 130 | 60 | 2025-06-27 11:47:50
37 | 165 | 60 | 165 | 60 | 2025-06-29 19:19:03.113451

-- user_wallets --
user_id | currency_id | amount
------------------------------
1 | 1 | 5
1 | 2 | 500
2 | 1 | 5
2 | 2 | 500
3 | 1 | 5
3 | 2 | 500
4 | 1 | 5
4 | 2 | 500
5 | 1 | 5
5 | 2 | 500
6 | 1 | 5
6 | 2 | 500
7 | 1 | 5
7 | 2 | 500
8 | 1 | 5
8 | 2 | 500
9 | 1 | 5
9 | 2 | 500
10 | 1 | 5
10 | 2 | 500
11 | 1 | 5
11 | 2 | 500
12 | 1 | 5
12 | 2 | 500
13 | 1 | 5
13 | 2 | 500
14 | 1 | 5
14 | 2 | 500
15 | 1 | 5
15 | 2 | 500
16 | 1 | 5
16 | 2 | 500
17 | 1 | 5
17 | 2 | 500
18 | 1 | 5
18 | 2 | 500
19 | 1 | 5
19 | 2 | 500
20 | 1 | 5
20 | 2 | 500
21 | 1 | 5
21 | 2 | 500
22 | 1 | 5
22 | 2 | 500
23 | 1 | 5
23 | 2 | 500
24 | 1 | 5
24 | 2 | 500
25 | 1 | 5
25 | 2 | 500
26 | 1 | 5
26 | 2 | 500
27 | 1 | 5
27 | 2 | 500
28 | 1 | 5
28 | 2 | 500
29 | 1 | 5
29 | 2 | 500
30 | 1 | 5
30 | 2 | 500
31 | 1 | 5
31 | 2 | 500
32 | 1 | 0
32 | 2 | 309
33 | 1 | 5
33 | 2 | 500
34 | 1 | 5
34 | 2 | 500
35 | 1 | 5
35 | 2 | 500
36 | 1 | 5
36 | 2 | 500
37 | 1 | 0
37 | 2 | 68

-- users --
id | username | hashed_password | email | nickname | race_id | location_id | created_at | last_login | last_seen | is_active | level | experience | is_online
-------------------------------------------------------------------------------------------------------------------------------------------------------------
1 | lemure | $2b$12$2kIx8TrENShEn2gxlZLs6.L2z9W.QA.bDO3.ecl.LSaeQu6u6bdda | lemure@mail.ru | lemure | 1 | 1 | 2025-06-15 15:31:44.146777 | None | None | 1 | 1 | 0 | 0
2 | lemure1 | $2b$12$dHOtq0GQYmUDfJ4THL9mn.b98PDTnB2Cr0KfVo6CrUemd7iHRkIfi | lemure@mail.ru | lemure1 | 1 | 1 | 2025-06-15 15:32:44.319041 | 2025-06-15 15:33:33.663201 | None | 1 | 1 | 0 | 0
3 | lemure2 | $2b$12$9zo1gejqLJFehaPegLa/meG15CT.YqFrdvN3uZ4ueVjpO.OZdb17K | lemure2@mail.ru | lemure2 | 1 | 1 | 2025-06-15 15:44:34.018507 | 2025-06-15 15:44:36.086818 | None | 1 | 1 | 0 | 0
4 | lemure4 | $2b$12$qWa4DBcMFc8KC/u11Iazc.2ACyBvQHypkJ/emIyEyK3XzPdPrJhaS | lemure4@mail.ru | lemure4 | 1 | 1 | 2025-06-15 16:07:55.876568 | None | None | 1 | 1 | 0 | 0
5 | lemure5 | $2b$12$hJCT02HB1vz73DEx5R4xh.1Ys3A.K364Zqd43gEJqiuz/iSIofI0W | lemure5@mail.ru | lemure5 | 1 | 1 | 2025-06-15 16:11:01.676695 | 2025-06-18 06:37:59.611849 | 2025-06-16 09:24:18.896315 | 1 | 1 | 0 | 1
6 | lemure6 | $2b$12$YK30hDtG5E0v7CO5gbY2SO4puVMZnByWXM0fgTQFZef2jqn1Azm4K | lemure6@mail.ru | lemure6 | 1 | 1 | 2025-06-16 11:53:21.927018 | 2025-06-17 06:42:53.165531 | None | 1 | 1 | 0 | 0
7 | lemure7 | $2b$12$VhzCuiUaSSmdU1yuFtqFp.NHa9ljh2goHwgOgkChEbfdtZCUUJ4LS | lemure7@mail.ru | lemure7 | 1 | 14 | 2025-06-18 06:38:36.381883 | 2025-06-21 11:50:27.640597 | None | 1 | 1 | 0 | 0
8 | user_1750340210165 | $2b$12$NjZxonGJks72f/9A7QDnfOj/fdHdy7HaWOaDfuFy8gwBN.0P8ehRe | user_1750340210165@mail.com | nick_1750340210165 | 1 | 1 | 2025-06-19 13:36:50.369262 | 2025-06-19 13:36:50.744314 | None | 1 | 1 | 0 | 0
9 | user_1750340502420 | $2b$12$QfyRw6YjmCYgLumDbicJAuPXWjNLSeDBjp2NZJ1onSgUmD7u7R3pO | user_1750340502420@mail.com | nick_1750340502420 | 1 | 14 | 2025-06-19 13:41:42.608344 | 2025-06-19 13:41:43.006270 | None | 1 | 1 | 0 | 0
10 | user_1750341579257 | $2b$12$03m3THE7iymdqAPGtuTZN.UdFLcqA9MuZnqbMy4cV.lSU7a4y2QuW | user_1750341579257@mail.com | nick_1750341579257 | 1 | 14 | 2025-06-19 13:59:39.467089 | 2025-06-19 13:59:39.884876 | None | 1 | 1 | 0 | 0
11 | user_1750341714000 | $2b$12$tz5pyU96TdbVEqkV5wg0mOUV4feWsvwDtTPzZP8UM.PxRuc5TR/xu | user_1750341714000@mail.com | nick_1750341714000 | 1 | 14 | 2025-06-19 14:01:54.247209 | 2025-06-19 14:01:54.655743 | None | 1 | 1 | 0 | 0
12 | user_1750343939470 | $2b$12$8VQw/CM.MX1U4wymFERlZ.Uwpc/NGnd0T0pl1qwFSOSzPD88zvm/C | user_1750343939470@mail.com | nick_1750343939470 | 1 | 14 | 2025-06-19 14:38:59.691091 | 2025-06-19 14:39:00.089319 | None | 1 | 1 | 0 | 0
13 | user_1750344139027 | $2b$12$iGyOAqi/YEmW8AJ3uo2jSeaI3h54g0hNsdfb9gdDRwlTnS9g2nUTK | user_1750344139027@mail.com | nick_1750344139027 | 1 | 14 | 2025-06-19 14:42:19.239274 | 2025-06-19 14:42:19.626931 | None | 1 | 1 | 0 | 0
14 | user_1750344968058 | $2b$12$lX/eEOwzpMtQAVkedDxSn.Cu9E3dmmj50q2Hmf3IXtNaBzNdnhnWS | user_1750344968058@mail.com | nick_1750344968058 | 1 | 14 | 2025-06-19 14:56:08.280698 | 2025-06-19 14:56:08.687849 | None | 1 | 1 | 0 | 0
15 | user_1750345606920 | $2b$12$.UKLn153I7XmplxY5ZKqhOsKI5Dp7YWsD6Dp6JqyEnwzJ4zG04wT2 | user_1750345606920@mail.com | nick_1750345606920 | 1 | 14 | 2025-06-19 15:06:47.140351 | 2025-06-19 15:06:47.525449 | None | 1 | 1 | 0 | 0
16 | user_1750345873954 | $2b$12$pfScdRUekO8iXh62AdBGAunk80ywhzZwo/MXvX8/4j7pUoythbuhu | user_1750345873954@mail.com | nick_1750345873954 | 1 | 14 | 2025-06-19 15:11:14.174130 | 2025-06-19 15:11:14.574137 | None | 1 | 1 | 0 | 0
17 | user_1750358202070 | $2b$12$ImMrDarTUU/yw2tb1cOjgOCpnEWpvQ8FpLmdM7y6u0rUdGBoV9kZq | user_1750358202070@mail.com | nick_1750358202070 | 1 | 14 | 2025-06-19 18:36:42.275680 | 2025-06-19 18:36:42.686352 | None | 1 | 1 | 0 | 0
18 | user_1750358595212 | $2b$12$8.hW0s.5fLi2VXdC28wHCOit8GfbasdQiE3WFPj/X9Tlcj6JUdUyu | user_1750358595212@mail.com | nick_1750358595212 | 1 | 14 | 2025-06-19 18:43:15.497591 | 2025-06-19 18:43:15.947590 | None | 1 | 1 | 0 | 0
19 | user_1750403831601 | $2b$12$1gmdS/a36I2Oq6.tW0f9U.ZUmhiYdSFsdZpzH9wmjmkJ4kCrbWWCa | user_1750403831601@mail.com | nick_1750403831601 | 1 | 14 | 2025-06-20 07:17:11.822413 | 2025-06-20 07:17:12.212883 | None | 1 | 1 | 0 | 0
20 | user_1750494978565 | $2b$12$PRjJlOxwfqR5qO/3xmMKo.vL57rJ0P8py0LN.m1EsTwfzCTxcWNRa | user_1750494978565@mail.com | nick_1750494978565 | 1 | 14 | 2025-06-21 08:36:18.842705 | 2025-06-21 08:36:19.133889 | None | 1 | 1 | 0 | 0
21 | user_1750494979686 | $2b$12$S20mkmKfvOuaNOw0Qc0aMO8vP.n02bpjb4CD4sI8WmAwc5Ga9KGdS | user_1750494979686@mail.com | nick_1750494979686 | 1 | 14 | 2025-06-21 08:36:19.921849 | 2025-06-21 08:36:20.127490 | None | 1 | 1 | 0 | 0
22 | user_1750494980645 | $2b$12$SDcVc6M8pTEyBhBB5jvDP.a4c1uR6vysW7/MglarPYtMR3DgAUoCW | user_1750494980645@mail.com | nick_1750494980645 | 1 | 14 | 2025-06-21 08:36:20.849216 | 2025-06-21 08:36:21.205825 | None | 1 | 1 | 0 | 0
23 | user_1750494981807 | $2b$12$dpBy47wDfaMQyOtD3t/6iu78aXwFPZMrEz/Jp/S0rPIAyEueYQekm | user_1750494981807@mail.com | nick_1750494981807 | 1 | 14 | 2025-06-21 08:36:22.006598 | 2025-06-21 08:36:22.287398 | None | 1 | 1 | 0 | 0
24 | user_1750494982837 | $2b$12$eJp0cIHbcEdl5dKspAuaFurv3db3gIW6siI74jzCVcOzTKTDgt7M2 | user_1750494982837@mail.com | nick_1750494982837 | 1 | 14 | 2025-06-21 08:36:23.030385 | 2025-06-21 08:36:23.292805 | None | 1 | 1 | 0 | 0
25 | user_1750494983868 | $2b$12$RekfR80l.3ppE9kANR/oeOtIf6zOuPsUYahBvs9uWeVb2UWS1KImC | user_1750494983868@mail.com | nick_1750494983868 | 1 | 14 | 2025-06-21 08:36:24.062701 | 2025-06-21 08:36:24.319856 | None | 1 | 1 | 0 | 0
26 | user_1750494984912 | $2b$12$.VTdgLiCo4X4pvTvH7fdkuIg7ulhFShtBByE3BmXf8LttaktBJhwS | user_1750494984912@mail.com | nick_1750494984912 | 1 | 14 | 2025-06-21 08:36:25.106373 | 2025-06-21 08:36:25.418777 | None | 1 | 1 | 0 | 0
27 | user_1750494985921 | $2b$12$p.dLtr72tS0aoGDw43QTquXBcoaoIW8y0WpfSDkGj99x3oLT3L9Tm | user_1750494985921@mail.com | nick_1750494985921 | 1 | 14 | 2025-06-21 08:36:26.122070 | 2025-06-21 08:36:26.376700 | None | 1 | 1 | 0 | 0
28 | user_1750494986952 | $2b$12$Tc0kp7RHFri1yCuQHZAkEOIwoy/hxZ84XZ90fAbL/GhAwQUCQ1yhC | user_1750494986952@mail.com | nick_1750494986952 | 1 | 14 | 2025-06-21 08:36:27.150698 | 2025-06-21 08:36:27.432043 | None | 1 | 1 | 0 | 0
29 | user_1750494987917 | $2b$12$dC6xSRm4m1yJemzDjbc3AecUWLwkLaruLuCDIyuDYOImh3/JTB3ZC | user_1750494987917@mail.com | nick_1750494987917 | 1 | 1 | 2025-06-21 08:36:28.126376 | 2025-06-21 08:36:28.414663 | None | 1 | 1 | 0 | 0
30 | user_1750494996384 | $2b$12$XpvgBhKiEX/DizavSwZEy.svhbexZ/Hj3WOD9ZWzs9Yc5lKDcQN3u | user_1750494996384@mail.com | nick_1750494996384 | 1 | 14 | 2025-06-21 08:36:36.570507 | 2025-06-21 08:36:36.987040 | None | 1 | 1 | 0 | 0
31 | user_1750501614524 | $2b$12$4paONvbS6sfCKyLGFaO1YOK1iFgyyEqaMkW5xDUBuOxq29EQAKHVi | user_1750501614524@mail.com | nick_1750501614524 | 1 | 14 | 2025-06-21 10:26:54.766979 | 2025-06-21 10:26:55.203822 | None | 1 | 1 | 0 | 0
32 | lemure9 | $2b$12$62r5Y01ju.fGHG2oUW5N7ueRzM7LB/XlIHE2tb3hva6gosFg7jVuq | lemure9@mail.ru | lemure9 | 1 | 14 | 2025-06-21 12:12:57.323973 | 2025-06-26 14:23:35.086864 | None | 1 | 1 | 0 | 0
33 | user_1750836278312 | $2b$12$dWtbioJa6b2N.dK1B4qeGOTt9Tm1D3ME7IRKQyUUTqHKmzXRzcmnm | user_1750836278312@mail.com | nick_1750836278312 | 1 | 14 | 2025-06-25 07:24:40.011328 | 2025-06-25 07:24:40.392248 | None | 1 | 1 | 0 | 0
34 | user_1750836387043 | $2b$12$PWJde3m9p7kpka8hlfdZcu6GhSALfwnaFQKv5gn3RtI.MEWDbDLHq | user_1750836387043@mail.com | nick_1750836387043 | 1 | 14 | 2025-06-25 07:26:27.261323 | 2025-06-25 07:26:27.610411 | None | 1 | 1 | 0 | 0
35 | user_1750857297736 | $2b$12$6vH/0Quyc0xBuFMoCXbDqe5QnO9zzCVq2brjgWNcZBdbyY755rohW | user_1750857297736@mail.com | nick_1750857297736 | 1 | 14 | 2025-06-25 13:14:57.940580 | 2025-06-25 13:14:58.278463 | None | 1 | 1 | 0 | 0
36 | user_1750917695164 | $2b$12$PII9.BeL/SRmw6Ef13xeaOEOjbvdVQ12uEez4s3sGdrP8bdBY1T7m | user_1750917695164@mail.com | nick_1750917695164 | 1 | 14 | 2025-06-26 06:01:35.352148 | 2025-06-26 06:01:35.700944 | None | 1 | 1 | 0 | 0
37 | lemure10 | $2b$12$N8u20j5ffU5kVa20vK6G0.Pcg7ImbJbfplGZpfz83ZZg80/Sz5ZhG | lemure10@mail.ru | lemure10 | 1 | 15 | 2025-06-26 14:31:39.940163 | 2025-06-29 19:54:38.673063 | None | 1 | 1 | 0 | 0

-- wallet_transactions --
id | user_id | currency_id | delta | reason | created_at
--------------------------------------------------------
1 | 32 | 1 | 5 | starter | 2025-06-21 12:12:57.335569
2 | 32 | 2 | 500 | starter | 2025-06-21 12:12:57.335973
3 | 32 | 0 | -100 | shop_buy | 2025-06-22 16:57:15.661413
4 | 32 | 0 | -100 | shop_buy | 2025-06-22 17:01:10.817335
5 | 32 | 0 | -70 | shop_buy | 2025-06-22 17:01:17.798358
6 | 32 | 0 | -140 | shop_buy | 2025-06-22 17:02:06.386425
7 | 32 | 0 | -160 | shop_buy | 2025-06-22 17:02:08.517057
8 | 32 | 0 | -120 | shop_buy | 2025-06-22 17:02:10.197097
9 | 32 | 0 | -100 | shop_buy | 2025-06-22 17:06:43.532663
10 | 32 | 0 | -100 | shop_buy | 2025-06-22 17:11:25.244033
11 | 32 | 0 | -70 | shop_buy | 2025-06-22 17:11:26.826347
12 | 32 | 0 | -100 | shop_buy | 2025-06-22 17:50:22.603765
13 | 33 | 1 | 5 | starter | 2025-06-25 07:24:40.026399
14 | 33 | 2 | 500 | starter | 2025-06-25 07:24:40.027072
15 | 34 | 1 | 5 | starter | 2025-06-25 07:26:27.266652
16 | 34 | 2 | 500 | starter | 2025-06-25 07:26:27.266946
17 | 35 | 1 | 5 | starter | 2025-06-25 13:14:57.951957
18 | 35 | 2 | 500 | starter | 2025-06-25 13:14:57.952451
19 | 36 | 1 | 5 | starter | 2025-06-26 06:01:35.362037
20 | 36 | 2 | 500 | starter | 2025-06-26 06:01:35.362622
21 | 32 | 0 | -90 | shop_buy | 2025-06-26 13:59:00.539794
22 | 32 | 0 | -160 | shop_buy | 2025-06-26 13:59:02.103239
23 | 32 | 0 | -120 | shop_buy | 2025-06-26 13:59:05.768710
24 | 32 | 0 | -170 | shop_buy | 2025-06-26 13:59:07.396405
25 | 32 | 0 | -200 | shop_buy | 2025-06-26 13:59:13.082228
26 | 32 | 0 | -110 | shop_buy | 2025-06-26 13:59:14.278376
27 | 37 | 1 | 5 | starter | 2025-06-26 14:31:39.947774
28 | 37 | 2 | 500 | starter | 2025-06-26 14:31:39.948438
29 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:01.661807
30 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:38.913837
31 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:40.205675
32 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:41.389331
33 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:42.550116
34 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:43.776035
35 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:45.075019
36 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:46.327663
37 | 37 | 0 | -100 | shop_buy | 2025-06-26 14:32:47.556203
38 | 37 | 0 | -200 | shop_buy | 2025-06-27 05:40:26.487547
39 | 37 | 0 | -110 | shop_buy | 2025-06-27 05:40:27.913273
40 | 37 | 0 | -120 | shop_buy | 2025-06-28 10:18:28.822271
41 | 37 | 0 | -170 | shop_buy | 2025-06-28 10:18:30.193463
42 | 37 | 0 | -180 | shop_buy | 2025-06-28 10:18:38.291195
43 | 37 | 0 | -130 | shop_buy | 2025-06-28 10:18:39.769821
44 | 37 | 0 | -90 | shop_buy | 2025-06-28 10:18:42.955546
45 | 37 | 0 | -160 | shop_buy | 2025-06-28 10:18:44.114974
46 | 37 | 0 | -160 | shop_buy | 2025-06-28 20:55:14.882300
47 | 37 | 0 | -140 | shop_buy | 2025-06-28 20:55:16.189557
48 | 37 | 0 | -120 | shop_buy | 2025-06-28 20:55:17.711259
49 | 37 | 0 | -160 | shop_buy | 2025-06-29 15:31:55.229276
50 | 37 | 0 | -140 | shop_buy | 2025-06-29 15:31:58.286868
51 | 37 | 0 | -120 | shop_buy | 2025-06-29 15:32:04.622689
52 | 37 | 0 | -160 | shop_buy | 2025-06-29 18:19:33.173831
53 | 37 | 0 | -120 | shop_buy | 2025-06-29 18:19:34.552842
54 | 37 | 0 | -140 | shop_buy | 2025-06-29 18:19:36.164335
55 | 37 | 0 | -85 | shop_buy | 2025-06-29 18:20:39.356976
56 | 37 | 0 | -75 | shop_buy | 2025-06-29 18:20:40.739116
57 | 37 | 0 | -60 | shop_buy | 2025-06-29 18:20:42.116650
58 | 37 | 0 | -85 | shop_buy | 2025-06-29 18:22:00.842668
59 | 37 | 0 | -70 | shop_buy | 2025-06-29 18:22:02.006767
60 | 37 | 0 | -90 | shop_buy | 2025-06-29 18:22:02.892489
61 | 37 | 0 | -100 | shop_buy | 2025-06-29 18:24:21.680376
62 | 37 | 0 | -110 | shop_buy | 2025-06-29 18:24:22.523132
63 | 37 | 0 | -80 | shop_buy | 2025-06-29 18:24:23.641061
64 | 37 | 0 | -60 | shop_buy | 2025-06-29 18:41:03.949399
65 | 37 | 0 | -80 | shop_buy | 2025-06-29 18:41:04.728847
66 | 37 | 0 | -90 | shop_buy | 2025-06-29 18:41:06.461630

-- weapon_types --
id | code | name_ru
-------------------
1 | light | Лёгкое
2 | heavy | Тяжёлое
3 | shield | Щит

